synset	language	lemma	count	goodness labels
01985029-v	Finnish	bersujud	1	None
02693088-v	Finnish	bersujud	1	None
13841213-n	Spanish, Greek, Finnish, English	kesalingan	4	O
00040420-n	Spanish, Finnish, English	kesalingan	3	O
00040152-n	Finnish	kesalingan	1	None
01236049-n	Finnish	kesalingan	1	None
13843401-n	Spanish, Finnish	kesalingan	2	None
00341435-n	Spanish	kesalingan	1	None
13465530-n	Spanish, Polish, Japanese, Portuguese, English	difusi	5	O
07331600-n	Portuguese, Spanish, English	difusi	3	O
05088056-n	Portuguese, Spanish, English, Japanese	difusi	4	L
00368592-n	English	difusi	1	L
00367976-n	Spanish, Japanese	difusi	2	None
05088324-n	Japanese	difusi	1	None
07331759-n	Japanese	difusi	1	None
07445896-n	Japanese	difusi	1	None
06253140-n	Spanish	difusi	1	None
06254007-n	Spanish	difusi	1	None
06793426-n	Polish, Finnish, English	plakat	3	None
01591835-v	English	plakat	1	None
00991900-v	English	plakat	1	None
06486874-n	Finnish	plakat	1	None
06793817-n	Finnish	plakat	1	None
07250339-n	Finnish	plakat	1	None
07599998-n	Polish, English	gom	2	None
05304932-n	English	gom	1	None
14898470-n	Spanish, English	gom	2	None
14702875-n	Spanish, English	gom	2	None
12334520-n	English	gom	1	None
12334293-n	English	gom	1	None
01364019-v	English	gom	1	None
01175224-v	English	gom	1	None
00586387-v	English	gom	1	None
00069166-v	English	gom	1	None
14901793-n	Finnish	gom	1	None
15077226-n	Finnish	gom	1	None
14900963-n	Portuguese, Japanese	gom	2	None
02735538-n	Polish	gom	1	None
03359950-n	Polish	gom	1	None
04116512-n	Spanish, Polish	gom	2	None
03088164-n	Spanish	gom	1	None
03294833-n	Spanish	gom	1	None
04116098-n	Spanish	gom	1	None
15006258-n	Spanish	gom	1	None
15006789-n	Spanish	gom	1	None
09837088-n	Slovene, Polish, Japanese, Finnish, Portuguese, English	begal	6	None
09987927-n	Finnish	begal	1	None
10293172-n	Finnish	begal	1	None
10332110-n	Finnish	begal	1	None
10435367-n	Finnish	begal	1	None
10443170-n	Finnish	begal	1	None
10175507-n	Slovene, Japanese	begal	2	None
09879297-n	Polish	begal	1	None
10534586-n	Portuguese, Slovene	begal	2	M
10707804-n	Portuguese	begal	1	None
14795749-n	Portuguese, Finnish, English, Japanese	glikogen	4	O
10123844-n	English	anestesi	1	None
10125561-n	English	anestesi	1	None
05818388-n	English	anestesi	1	None
00752193-v	English	anestesi	1	None
01101391-a	English	anestesi	1	None
00783840-s	English	anestesi	1	None
00487198-s	English	anestesi	1	None
01426077-a	English	anestesi	1	None
01839663-s	English	anestesi	1	None
00527188-s	English	anestesi	1	None
14026981-n	Mandarin Chinese, Finnish	anestesi	2	None
03433434-n	Mandarin Chinese	anestesi	1	None
05682055-n	Polish	anestesi	1	None
14023491-n	Portuguese	anestesi	1	O
02790996-n	Spanish, Polish, Japanese, Finnish, English	barbel	5	None
02788689-n	Portuguese, Spanish	barbel	2	None
04100174-n	Portuguese, Spanish	barbel	2	None
09433134-n	Portuguese	barbel	1	None
02789487-n	Spanish	barbel	1	None
02790012-n	Spanish	barbel	1	None
06844903-n	Spanish	barbel	1	None
07683786-n	Spanish	barbel	1	None
09214060-n	Spanish	barbel	1	None
05835747-n	English	album	1	None
06592078-n	Japanese	album	1	None
02695079-n	Polish	album	1	Y
04227370-n	Polish	album	1	None
06591815-n	Polish	album	1	Y
02813752-n	Portuguese, Mandarin Chinese, English	bazoka	3	O
10653238-n	Portuguese, Finnish, English	statistisi	3	None
10652954-n	English	statistisi	1	None
02911627-a	Portuguese	statistisi	1	None
14665351-n	Portuguese, Finnish, English, Japanese	albas	4	None
14665469-n	Finnish, English	albas	2	None
04961062-n	Portuguese, Finnish, English	albas	3	None
02609369-a	English	albas	1	None
06516955-n	Japanese, Finnish, Arabic, Portuguese, English	faktur	5	O
07190941-n	Arabic	faktur	1	None
02320903-v	English	faktur	1	None
05111835-n	Finnish	faktur	1	None
06517779-n	Finnish	faktur	1	None
06517942-n	Finnish	faktur	1	None
07363545-n	Finnish	faktur	1	None
07370270-n	Finnish	faktur	1	None
13470491-n	Finnish	faktur	1	None
13475944-n	Finnish	faktur	1	None
13556509-n	Finnish	faktur	1	None
04934220-n	Polish	faktur	1	None
05076472-n	Polish	faktur	1	None
03009111-n	English	cikar	1	None
03009269-n	Portuguese, Polish, Finnish, English	cikar	4	None
01949817-v	English	cikar	1	None
01906687-v	English	cikar	1	None
04389033-n	Japanese	cikar	1	None
03437941-n	Portuguese	cikar	1	None
02968473-n	Slovene	cikar	1	None
04474843-n	Slovene	cikar	1	None
04543158-n	Slovene	cikar	1	None
02958343-n	Thai	cikar	1	None
03791235-n	Thai	cikar	1	None
04944513-n	Spanish, Polish, Finnish, Portuguese, English	elektronegativitas	5	X
09821086-n	Finnish	atase	1	O
02755140-n	Portuguese	atase	1	L
00160425-a	Spanish	atase	1	None
04566257-n	English	perlombaan	1	None
03058726-n	English	perlombaan	1	None
05563770-n	English	perlombaan	1	None
02737833-n	English	perlombaan	1	None
04565375-n	English	perlombaan	1	None
02737660-n	English	perlombaan	1	None
08401248-n	English	perlombaan	1	None
04236377-n	English	perlombaan	1	None
01087197-v	English	perlombaan	1	None
02334867-v	English	perlombaan	1	None
07472808-n	Finnish	perlombaan	1	None
01168569-n	Greek, Polish	perlombaan	2	None
07548366-n	Greek	perlombaan	1	None
13837009-n	Greek	perlombaan	1	None
13980288-n	Greek	perlombaan	1	None
07458453-n	Portuguese, Spanish, Polish	perlombaan	3	None
07472657-n	Portuguese, Spanish, Polish	perlombaan	3	None
00189565-n	Portuguese, Spanish	perlombaan	2	None
00449295-n	Portuguese, Spanish	perlombaan	2	None
00282613-n	Spanish	perlombaan	1	None
00293916-n	Spanish	perlombaan	1	None
00440039-n	Spanish	perlombaan	1	None
07443010-n	Spanish	perlombaan	1	None
07460104-n	Spanish	perlombaan	1	None
04681387-n	English	serang-serong	1	None
01913237-v	English	serang-serong	1	None
01276800-v	English	serang-serong	1	None
00510713-v	English	serang-serong	1	None
02006700-s	English	serang-serong	1	None
00293171-r	English	serang-serong	1	None
01576165-v	Finnish	serang-serong	1	None
01835496-v	Finnish	serang-serong	1	None
01881180-v	Finnish	serang-serong	1	None
01911698-v	Finnish	serang-serong	1	None
02099413-v	Finnish	serang-serong	1	None
02099829-v	Finnish	serang-serong	1	None
02518161-v	Finnish	serang-serong	1	None
02598863-v	Finnish	serang-serong	1	None
04681387-n	English	menyilang	1	None
01913237-v	English	menyilang	1	O
01276800-v	English	menyilang	1	None
00510713-v	English	menyilang	1	None
02006700-s	English	menyilang	1	None
00293171-r	English	menyilang	1	None
01692978-v	Finnish	menyilang	1	None
05624700-n	Polish, Greek, Finnish, Thai, Portuguese, English	kreativitas	6	O
05633385-n	Finnish	kreativitas	1	None
05633672-n	Portuguese	kreativitas	1	None
05625066-n	Thai	kreativitas	1	None
02743547-n	English	galeri	1	None
00933420-n	English	galeri	1	None
05638987-n	English	galeri	1	None
06998748-n	English	galeri	1	None
03412058-n	Portuguese, Finnish, Spanish	galeri	3	Y
03112099-n	Portuguese	galeri	1	None
03411762-n	Portuguese, Spanish	galeri	2	O
03411927-n	Portuguese, Spanish	galeri	2	O
03895585-n	Portuguese, Spanish	galeri	2	None
04131113-n	Portuguese, Spanish	galeri	2	L
04527648-n	Portuguese, Spanish	galeri	2	L
03239399-n	Spanish	galeri	1	L
01009507-n	Polish, Finnish, English	kodifikasi	3	None
06667317-n	English	kodifikasi	1	None
01821996-v	English	berbelas	1	None
00506299-a	English	berbelas	1	None
10686313-n	Finnish	berbelas	1	None
01507134-a	Polish	berbelas	1	None
01158453-a	Spanish	berbelas	1	None
00180211-a	Portuguese, Polish, English	inkonstitusional	3	None
00736375-n	English	keonaran	1	None
00752954-n	English	keonaran	1	None
04073547-n	Spanish, English	relik	2	O
03610270-n	Spanish, English	relik	2	O
06646628-n	Greek	relik	1	L
13810818-n	Greek	relik	1	None
15004501-n	Greek	relik	1	None
10161521-n	Spanish	relik	1	None
04073547-n	Portuguese, Spanish, English, Slovene	relikui	4	None
03610270-n	Spanish, English	relikui	2	None
10161521-n	Spanish	relikui	1	None
00311809-n	Spanish, Polish, Greek, Finnish, Portuguese, English	ekskursi	6	L
00310201-n	Portuguese, Spanish, English	ekskursi	3	L
00308370-n	Portuguese	ekskursi	1	L
00288970-n	Spanish	ekskursi	1	None
00289175-n	Spanish	ekskursi	1	None
00293657-n	Spanish	ekskursi	1	None
00312160-n	Spanish	ekskursi	1	None
04981941-n	English	pengisi	1	None
07110615-n	English	pengisi	1	None
07399452-n	English	pengisi	1	None
07073208-n	English	pengisi	1	None
00179683-n	English	pengisi	1	None
07277697-n	English	pengisi	1	None
10758713-n	English	pengisi	1	None
10638385-n	English	pengisi	1	None
05202284-n	English	pengisi	1	None
13802920-n	English	pengisi	1	None
07030718-n	English	pengisi	1	None
00933403-v	English	pengisi	1	None
00952182-v	English	pengisi	1	None
02857726-a	Greek	pengisi	1	None
09765278-n	Spanish, Polish	pengisi	2	None
10455915-n	Polish	pengisi	1	None
10437852-n	Spanish	pengisi	1	None
06167106-n	Finnish, English	fenomenologi	2	O
00413876-v	Arabic	dendrokronologi	1	None
00508032-v	Arabic	dendrokronologi	1	None
00594621-v	Arabic	dendrokronologi	1	None
00595630-v	Arabic	dendrokronologi	1	None
00599992-v	Arabic	dendrokronologi	1	None
00606093-v	Arabic	dendrokronologi	1	None
00624476-v	Arabic	dendrokronologi	1	None
00625119-v	Arabic	dendrokronologi	1	None
00626428-v	Arabic	dendrokronologi	1	None
00627520-v	Arabic	dendrokronologi	1	None
00818553-v	Arabic	dendrokronologi	1	None
00829107-v	Arabic	dendrokronologi	1	None
00831074-v	Arabic	dendrokronologi	1	None
00831651-v	Arabic	dendrokronologi	1	None
00872886-v	Arabic	dendrokronologi	1	None
00873682-v	Arabic	dendrokronologi	1	None
00975902-v	Arabic	dendrokronologi	1	None
00976653-v	Arabic	dendrokronologi	1	None
01426397-v	Arabic	dendrokronologi	1	None
02388403-v	Arabic	dendrokronologi	1	None
03354903-n	Arabic	dendrokronologi	1	None
01240210-n	Spanish, Polish, Greek, Finnish, Portuguese, English	intervensi	6	L
06661562-n	English	intervensi	1	Y
01052215-n	Finnish, English	intervensi	2	L
01023242-n	Finnish, English	intervensi	2	L
00658082-n	English	intervensi	1	L
07479525-n	Finnish	intervensi	1	None
07367812-n	Greek	intervensi	1	None
02538765-v	Mandarin Chinese	intervensi	1	None
02691489-v	Mandarin Chinese	intervensi	1	None
01068184-n	Portuguese, Spanish	intervensi	2	None
00671351-n	Spanish	intervensi	1	None
04051825-n	Arabic	barikade	1	None
04096848-n	Portuguese, English, Japanese	barikade	3	O
02796412-n	Polish, Japanese, Greek, Finnish, Portuguese, Mandarin Chinese, English	barikade	7	None
01478002-v	English	barikade	1	None
01127215-v	English	barikade	1	None
01127075-v	English	barikade	1	None
13770829-n	Slovene, Polish, Greek, Thai, English	bidal	5	L
04423845-n	Slovene, Polish, Finnish, Thai, Portuguese, English	bidal	6	O
03929660-n	Slovene	bidal	1	None
05566097-n	Spanish	bidal	1	None
05577654-n	Spanish	bidal	1	None
13653461-n	Spanish	bidal	1	None
03342432-n	Thai	bidal	1	None
08188235-n	English	ensambel	1	None
08238048-n	English	ensambel	1	None
08189089-n	English	ensambel	1	None
07955280-n	English	ensambel	1	None
03289985-n	English	ensambel	1	None
05933054-n	Arabic	pertanda	1	None
07522128-n	Slovene, English	pertanda	2	None
07225450-n	Slovene, English	pertanda	2	None
05707495-n	Greek	pertanda	1	None
05919034-n	Portuguese	pertanda	1	None
05916306-n	Slovene	pertanda	1	None
05919431-n	Slovene	pertanda	1	None
07286905-n	Slovene	pertanda	1	None
07522128-n	Finnish, English, Thai	firasat	3	O
07225450-n	English	firasat	1	O
05805277-n	Finnish	firasat	1	None
06783155-n	Finnish	firasat	1	None
05919034-n	Polish, Japanese	firasat	2	None
07525367-n	Portuguese	firasat	1	None
05707718-n	Spanish	firasat	1	None
14714817-n	Slovene, Polish, Japanese, Finnish, Portuguese, Mandarin Chinese, English	nikotina	7	None
14785941-n	English	bufer	1	None
08688424-n	English	bufer	1	None
03328201-n	English	bufer	1	None
02911485-n	Polish, English	bufer	2	None
02911332-n	English	bufer	1	None
02911158-n	English	bufer	1	None
02910964-n	English	bufer	1	None
00513344-v	English	bufer	1	None
01576917-v	English	bufer	1	None
00372476-s	English	bufer	1	None
14786110-n	Finnish, Polish	bufer	2	None
14786257-n	Finnish	bufer	1	None
02918595-n	Polish	bufer	1	None
05661668-n	Portuguese	bufer	1	None
06743506-n	Portuguese	bufer	1	None
14586258-n	Portuguese	bufer	1	None
14588492-n	Portuguese	bufer	1	None
14589223-n	Portuguese	bufer	1	None
04388162-n	Spanish	bufer	1	None
02754756-n	Mandarin Chinese, Finnish, English	atropina	3	None
02825004-n	Mandarin Chinese	atropina	1	None
14213328-n	English	lekuk	1	None
05102435-n	Finnish, English	lekuk	2	None
05072663-n	Greek, Finnish, English	lekuk	3	None
13869327-n	Spanish	lekuk	1	None
07804323-n	Spanish, English	puding	2	None
12125890-n	Spanish, English	puding	2	None
11259777-n	English	puding	1	None
11259635-n	English	puding	1	None
01460408-v	English	puding	1	None
00266634-a	Finnish, English	bernyali	2	None
00263994-s	Finnish	bernyali	1	None
02279900-s	Finnish	bernyali	1	None
10431907-n	Slovene, Finnish, English, Japanese	pencopet	4	M
11082652-n	Finnish, English	Yerobeam	2	None
03595409-n	English	Yerobeam	1	None
13814041-n	Portuguese, Polish, Finnish, English	keibuan	4	O
14046202-n	Finnish	keibuan	1	None
06153846-n	Spanish, Polish, English, Thai	humaniora	4	O
04829182-n	English	humaniora	1	None
04726938-n	English	humaniora	1	None
02472987-n	English	humaniora	1	None
05967191-n	Finnish	humaniora	1	None
05967402-n	Finnish	humaniora	1	None
08476829-n	Finnish	humaniora	1	None
02980122-a	Portuguese, Polish, Finnish, English	aerodinamis	4	None
02238128-s	Portuguese, Finnish, English	aerodinamis	3	None
09675393-n	English	Macan	1	None
06980315-n	English	Macan	1	None
03122750-a	English	Macan	1	None
08032023-n	Finnish, Japanese	Macan	2	None
02129604-n	Portuguese	Macan	1	None
03470629-n	Spanish, Polish, Japanese, Finnish, Portuguese, English	pelatuk	6	O
04483073-n	Finnish, English	pelatuk	2	None
00156390-n	English, Japanese	pelatuk	2	None
01643657-v	English	pelatuk	1	None
01135371-v	English	pelatuk	1	None
03469493-n	Japanese	pelatuk	1	None
03859608-n	Polish	pelatuk	1	None
03477303-n	Portuguese	pelatuk	1	None
05712426-n	Portuguese	pelatuk	1	None
04073425-n	Slovene	pelatuk	1	None
03470629-n	Portuguese, English	pemicu	2	None
04483073-n	English	pemicu	1	None
00156390-n	English	pemicu	1	None
01643657-v	English	pemicu	1	None
01135371-v	English	pemicu	1	None
03477303-n	Portuguese	pemicu	1	None
05712426-n	Portuguese	pemicu	1	None
03182232-n	Spanish	pemicu	1	None
00250739-s	English	nekat	1	None
00126143-v	English	menggundul	1	None
00211026-s	Portuguese, Finnish, English	menggundul	3	None
00211444-s	Finnish	menggundul	1	None
14553290-n	Polish, Finnish, Thai, Portuguese, English	rabun	5	None
02157226-a	Thai	rabun	1	None
14081941-n	Portuguese, Finnish, English	kejang-kejang	3	None
00088481-n	English	kejang-kejang	1	None
00775286-n	English	kejang-kejang	1	None
00085219-n	English	kejang-kejang	1	None
00908133-n	Finnish	kejang-kejang	1	None
06614729-n	Finnish	kejang-kejang	1	None
06892358-n	Finnish	kejang-kejang	1	None
07009808-n	Finnish	kejang-kejang	1	None
07360841-n	Finnish	kejang-kejang	1	None
14082186-n	Finnish	kejang-kejang	1	None
14082788-n	Finnish, Polish, Japanese	kejang-kejang	3	None
14406303-n	Finnish, Japanese	kejang-kejang	2	None
15119072-n	Finnish	kejang-kejang	1	None
14081375-n	Japanese	kejang-kejang	1	None
00364787-n	Polish	kejang-kejang	1	None
00773814-n	Polish	kejang-kejang	1	None
00974444-n	Polish	kejang-kejang	1	None
14082595-n	Portuguese	kejang-kejang	1	None
05836275-n	English	konseptualisasi	1	None
00940842-n	Finnish, English	konseptualisasi	2	None
00002137-n	Finnish	konseptualisasi	1	None
05780104-n	Finnish	konseptualisasi	1	None
06075527-n	Greek, Finnish, English	genetika	3	O
02548066-s	English	melempem	1	None
01185417-s	English	melempem	1	None
00034322-s	English	melempem	1	None
07383323-n	Portuguese	melempem	1	None
05408388-n	Polish, Japanese, Greek, Finnish, English	adrenalin	5	O
13476440-n	Polish, Finnish, English	amerikanisasi	3	None
04534127-n	Portuguese	video	1	X
06277803-n	Portuguese	video	1	L
04404412-n	Spanish	video	1	None
04405907-n	Spanish	video	1	None
06277280-n	Spanish	video	1	M
02706586-n	Polish, Japanese, Finnish, Portuguese, English	isim	5	None
03009633-n	Portuguese, Thai	isim	2	None
06526619-n	Portuguese, English	konsesi	2	O
07176243-n	Portuguese, English	konsesi	2	O
07216412-n	Portuguese, English	konsesi	2	Y
00374944-s	Finnish	konsesi	1	None
13254237-n	Greek	konsesi	1	None
08374049-n	Japanese	konsesi	1	None
07175575-n	Portuguese	konsesi	1	None
00642045-n	Portuguese, English	endoskopi	2	O
00641522-n	Finnish	endoskopi	1	None
14420464-n	Spanish, Japanese, Finnish, Portuguese, English	kohesi	5	O
13449714-n	Finnish, English	kohesi	2	O
11436585-n	Finnish, English	kohesi	2	O
00145218-n	Japanese	kohesi	1	None
00378985-n	Japanese	kohesi	1	None
00381680-n	Japanese	kohesi	1	None
04509815-n	Japanese	kohesi	1	None
07373277-n	Japanese	kohesi	1	None
07998712-n	Japanese	kohesi	1	None
08304895-n	Japanese	kohesi	1	None
11436283-n	Japanese	kohesi	1	None
14418395-n	Japanese	kohesi	1	None
04765038-n	Portuguese	kohesi	1	None
08521623-n	Slovene, Spanish, Polish, Finnish, Thai, Portuguese, Mandarin Chinese, English	pusara	8	Y
08647354-n	Portuguese, Spanish, Finnish, Slovene	pusara	4	None
02921884-n	Japanese	pusara	1	None
03455033-n	Japanese	pusara	1	O
03009794-n	Slovene	pusara	1	None
07444882-n	English	modulasi	1	None
05115418-n	English	modulasi	1	None
05098311-n	English	modulasi	1	None
06281594-n	Finnish, Japanese	modulasi	2	None
05064037-n	Greek	modulasi	1	None
05731779-n	Greek	modulasi	1	None
06281295-n	Portuguese, Spanish, Polish	modulasi	3	O
07087641-n	Portuguese, Spanish	modulasi	2	O
00238189-s	Finnish	ko-	1	None
00466808-a	Finnish	ko-	1	None
01328229-s	Finnish	ko-	1	None
02111684-a	Finnish	ko-	1	None
02112108-s	Finnish	ko-	1	None
02112455-s	Finnish	ko-	1	None
02152716-s	Finnish	ko-	1	None
04109335-n	Portuguese, English	rosario	2	O
08713405-n	Portuguese	rosario	1	None
02859708-a	English	fenomenal	1	None
01676993-s	Finnish, English	fenomenal	2	None
01676517-s	Polish	fenomenal	1	None
08284994-n	Polish, English	seminari	2	M
08285109-n	Spanish, Japanese, Finnish, Portuguese, English	seminari	5	O
